uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release
e767d7f5-4590-4bdf-b023-1efd446321d8,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-07-01T18:33:00Z,2024-07-01T18:33:00Z,2024-08-14,HARV_034-O-21-20240701,A00000155292,HARV_034-O-21-20240701-PH,NEON.DOC.014048vP,O,3.52,2.77,2.4,20,8.2,2.4,40,16.4,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
25012fa5-1932-48e2-a590-c73a20b8c41a,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-07-01T18:33:00Z,2024-07-01T18:33:00Z,2024-08-13,HARV_034-M-21-20240701,A00000155898,HARV_034-M-21-20240701-PH,NEON.DOC.014048vP,M,4.18,3.61,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
6129d3a8-353f-4acf-a47a-70bcf3dae1bf,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-07-02T14:17:00Z,2024-07-02T14:17:00Z,2024-08-13,HARV_035-M-23-20240702,A00000155903,HARV_035-M-23-20240702-PH,NEON.DOC.014048vP,M,4.03,3.56,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
51836367-292d-4472-b539-3b4be5e573ab,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-07-02T14:17:00Z,2024-07-02T14:17:00Z,2024-08-13,HARV_035-O-23-20240702,A00000155873,HARV_035-O-23-20240702-PH,NEON.DOC.014048vP,O,3.55,2.71,2.6,20,7.8,2.6,40,15.5,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
bcafff88-d377-45fa-b96d-a86318af23f1,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-07-02T15:11:00Z,2024-07-02T15:11:00Z,2024-08-14,HARV_035-O-41-20240702,A00000155872,HARV_035-O-41-20240702-PH,NEON.DOC.014048vP,O,3.23,2.65,2.4,20,8.2,2.4,40,16.4,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
71c85279-4554-4b69-ae06-501681ce2ae9,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-07-02T15:57:00Z,2024-07-02T15:57:00Z,2024-08-13,HARV_035-M-39-20240702,A00000155901,HARV_035-M-39-20240702-PH,NEON.DOC.014048vP,M,4.95,4.49,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
88500fe5-cc04-4bb3-9645-151b8c7d328a,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-07-02T15:57:00Z,2024-07-02T15:57:00Z,2024-08-14,HARV_035-O-39-20240702,A00000155871,HARV_035-O-39-20240702-PH,NEON.DOC.014048vP,O,3.46,2.6,2.5,20,8,2.5,40,16,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
c553444a-e0eb-4c5d-84ef-e806e3f11c5c,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-07-08T13:35:00Z,2024-07-08T13:35:00Z,2024-08-14,HARV_013-O-39-20240708,A00000155283,HARV_013-O-39-20240708-PH,NEON.DOC.014048vP,O,4.91,4.3,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
56e4539d-5dc7-4158-acd8-9935342a5215,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-07-08T13:35:00Z,2024-07-08T13:35:00Z,2024-08-13,HARV_013-M-39-20240708,A00000155889,HARV_013-M-39-20240708-PH,NEON.DOC.014048vP,M,4.78,4.71,9.6,10,1,9.6,20,2.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
b8d2bca7-a9bc-431b-a968-c6eb16a740b8,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-07-08T14:23:00Z,2024-07-08T14:23:00Z,2024-08-13,HARV_013-M-21-20240708,A00000155891,HARV_013-M-21-20240708-PH,NEON.DOC.014048vP,M,4.62,4.06,9.7,10,1,9.7,20,2.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
b0abc115-7b33-493c-8663-2cf4538b7dbf,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-07-08T14:56:00Z,2024-07-08T14:56:00Z,2024-08-13,HARV_013-M-23-20240708,A00000155890,HARV_013-M-23-20240708-PH,NEON.DOC.014048vP,M,4.94,4.51,10.4,10,1,10.4,20,1.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
3e050fe2-fa52-45cc-b0bd-1962d837e558,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-07-08T16:52:00Z,2024-07-08T16:52:00Z,2024-08-13,HARV_001-M-41-20240708,A00000155877,HARV_001-M-41-20240708-PH,NEON.DOC.014048vP,M,4.8,4.2,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
12b07e70-7e4b-4fb4-ad26-5f52f18ab56c,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-07-08T16:52:00Z,2024-07-08T16:52:00Z,2024-08-13,HARV_001-O-41-20240708,A00000155897,HARV_001-O-41-20240708-PH,NEON.DOC.014048vP,O,3.88,3.21,2.5,20,8.1,2.5,40,16.2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
628cc62d-7130-4741-8d44-027744d67de4,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-07-08T17:43:00Z,2024-07-08T17:43:00Z,2024-08-13,HARV_001-M-23-20240708,A00000155878,HARV_001-M-23-20240708-PH,NEON.DOC.014048vP,M,4.84,4.43,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
5637ccd3-f2cf-45b3-ad44-aa8bf53fb72c,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-07-08T17:43:00Z,2024-07-08T17:43:00Z,2024-08-14,HARV_001-O-23-20240708,A00000155246,HARV_001-O-23-20240708-PH,NEON.DOC.014048vP,O,4.33,3.67,2.5,20,8.1,2.5,40,16.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
cc6518b2-3a0e-44ba-80fa-26c91b7a3f32,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-07-08T18:27:00Z,2024-07-08T18:27:00Z,2024-08-14,HARV_001-O-21-20240708,A00000155241,HARV_001-O-21-20240708-PH,NEON.DOC.014048vP,O,4.2,3.86,2.5,20,8.2,2.5,40,16.3,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
b86dcecb-e45a-4cc3-bb49-d57b91903d2d,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-07-08T18:27:00Z,2024-07-08T18:27:00Z,2024-08-13,HARV_001-M-21-20240708,A00000155879,HARV_001-M-21-20240708-PH,NEON.DOC.014048vP,M,4.76,4.5,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
7c3c16bb-fa4e-4f6b-9de1-a8e45796370a,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-07-09T13:02:00Z,2024-07-09T13:02:00Z,2024-08-13,HARV_004-M-23-20240709,A00000155883,HARV_004-M-23-20240709-PH,NEON.DOC.014048vP,M,4.78,4.14,9.8,10,1,9.8,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
8608546e-b000-4d05-9b5a-e5bef9481917,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-07-09T13:02:00Z,2024-07-09T13:02:00Z,2024-08-14,HARV_004-O-23-20240709,A00000155277,HARV_004-O-23-20240709-PH,NEON.DOC.014048vP,O,4.98,4.13,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
4c424cbc-d597-410e-8b8d-12cf483a7e0f,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-07-09T14:03:00Z,2024-07-09T14:03:00Z,2024-08-13,HARV_004-M-39-20240709,A00000155885,HARV_004-M-39-20240709-PH,NEON.DOC.014048vP,M,4.58,3.94,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f4bacbcb-2cce-4ed0-b1dc-a447961cdec7,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-07-09T14:03:00Z,2024-07-09T14:03:00Z,2024-08-14,HARV_004-O-39-20240709,A00000155279,HARV_004-O-39-20240709-PH,NEON.DOC.014048vP,O,4.14,3.21,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
a969f35b-c705-4cc0-8f88-521d8fa2ad9c,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-07-09T14:56:00Z,2024-07-09T14:56:00Z,2024-08-13,HARV_004-M-41-20240709,A00000155884,HARV_004-M-41-20240709-PH,NEON.DOC.014048vP,M,5.03,4.43,9.9,10,1,9.9,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f78cc33e-4650-476a-9895-5129f8148d3e,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-07-09T17:00:00Z,2024-07-09T17:00:00Z,2024-08-14,HARV_021-O-39-20240709,A00000155287,HARV_021-O-39-20240709-PH,NEON.DOC.014048vP,O,3.4,2.77,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
1a1006b0-adbb-44ea-953e-06082a2d85ec,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-07-09T17:00:00Z,2024-07-09T17:00:00Z,2024-08-13,HARV_021-M-39-20240709,A00000155893,HARV_021-M-39-20240709-PH,NEON.DOC.014048vP,M,4.74,4.03,9.8,10,1,9.8,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f7284334-da96-4151-998d-d1b5c9c58bf1,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-07-09T17:43:00Z,2024-07-09T17:43:00Z,2024-08-14,HARV_021-O-23-20240709,A00000155286,HARV_021-O-23-20240709-PH,NEON.DOC.014048vP,O,3.55,2.9,2.5,20,7.9,2.5,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
6551ad17-7cc2-429a-a252-a84935303b8d,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-07-09T17:43:00Z,2024-07-09T17:43:00Z,2024-08-13,HARV_021-M-23-20240709,A00000155892,HARV_021-M-23-20240709-PH,NEON.DOC.014048vP,M,4.54,4.26,9.9,10,1,9.9,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
9893f9c8-469d-4604-be45-0c0d26cc2a21,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-07-09T18:26:00Z,2024-07-09T18:26:00Z,2024-08-13,HARV_021-O-41-20240709,A00000155288,HARV_021-O-41-20240709-PH,NEON.DOC.014048vP,O,3.89,3.2,2.5,20,8.1,2.5,40,16.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
624a4a62-7426-469a-9044-c3a65ade585e,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-07-09T18:26:00Z,2024-07-09T18:26:00Z,2024-08-13,HARV_021-M-41-20240709,A00000155894,HARV_021-M-41-20240709-PH,NEON.DOC.014048vP,M,4.5,3.89,9.7,10,1,9.7,20,2.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
10d616bc-c20b-410e-9376-b0fa89bb957d,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2024-07-10T13:16:00Z,2024-07-10T13:16:00Z,2024-08-13,HARV_002-M-21-20240710,A00000155880,HARV_002-M-21-20240710-PH,NEON.DOC.014048vP,M,4.84,4.47,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
795502f4-51fe-41aa-bf20-7d796145658c,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2024-07-10T13:16:00Z,2024-07-10T13:16:00Z,2024-08-14,HARV_002-O-21-20240710,A00000155242,HARV_002-O-21-20240710-PH,NEON.DOC.014048vP,O,4.86,4.04,2.5,20,8.1,2.5,40,16.2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
a0eae824-c6da-40a4-a0a9-8ab3ef54bb73,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2024-07-10T14:14:00Z,2024-07-10T14:14:00Z,2024-08-13,HARV_002-M-39-20240710,A00000155882,HARV_002-M-39-20240710-PH,NEON.DOC.014048vP,M,4.79,4.29,9.9,10,1,9.9,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
1bf426f3-275f-437c-bc74-469cb90dd5dc,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2024-07-10T14:14:00Z,2024-07-10T14:14:00Z,2024-08-14,HARV_002-O-39-20240710,A00000155245,HARV_002-O-39-20240710-PH,NEON.DOC.014048vP,O,4.09,3.3,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
3ec8b611-6ee9-44ed-8245-31b2688c6feb,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2024-07-10T14:51:00Z,2024-07-10T14:51:00Z,2024-08-13,HARV_002-M-41-20240710,A00000155881,HARV_002-M-41-20240710-PH,NEON.DOC.014048vP,M,4.85,4.2,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
c3a8db50-adc0-41bb-a0db-15bd6f8f18b4,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2024-07-10T14:51:00Z,2024-07-10T14:51:00Z,2024-08-14,HARV_002-O-41-20240710,A00000155243,HARV_002-O-41-20240710-PH,NEON.DOC.014048vP,O,4.14,3.44,2.5,20,8,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
f53a3839-2b42-4f86-842d-4f2213a0b080,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2024-07-10T17:08:00Z,2024-07-10T17:08:00Z,2024-08-13,HARV_005-M-21-20240710,A00000155887,HARV_005-M-21-20240710-PH,NEON.DOC.014048vP,M,4.86,4.32,9.7,10,1,9.7,20,2.1,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
1112fb09-7452-4490-b5e8-6cb4536d43bc,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2024-07-10T17:08:00Z,2024-07-10T17:08:00Z,2024-08-14,HARV_005-O-21-20240710,A00000155281,HARV_005-O-21-20240710-PH,NEON.DOC.014048vP,O,4.34,3.48,2.4,20,8.2,2.4,40,16.4,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
16f49340-d791-4997-90d4-ac701cc57e43,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2024-07-10T17:54:00Z,2024-07-10T17:54:00Z,2024-08-14,HARV_005-O-23-20240710,A00000155282,HARV_005-O-23-20240710-PH,NEON.DOC.014048vP,O,4.38,3.71,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
0f0fc49e-6a9c-404d-8197-0ea9b42c02b8,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2024-07-10T17:54:00Z,2024-07-10T17:54:00Z,2024-08-13,HARV_005-M-23-20240710,A00000155888,HARV_005-M-23-20240710-PH,NEON.DOC.014048vP,M,4.89,4.3,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
bf5ee266-2d4c-4693-97c3-b2697286bb93,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2024-07-10T18:39:00Z,2024-07-10T18:39:00Z,2024-08-13,HARV_005-M-39-20240710,A00000155886,HARV_005-M-39-20240710-PH,NEON.DOC.014048vP,M,4.66,4.02,10,10,1,10,20,2,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
2117198f-035e-416a-970d-4204a35ada7e,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2024-07-10T18:39:00Z,2024-07-10T18:39:00Z,2024-08-14,HARV_005-O-39-20240710,A00000155280,HARV_005-O-39-20240710-PH,NEON.DOC.014048vP,O,4.03,3.44,2.6,20,7.8,2.6,40,15.5,NA,0000-0003-3463-8507,NA,20251217T193858Z,RELEASE-2026
1fbb1db6-d25d-4d4b-864f-7214b1363230,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-04-15T12:59:00Z,2024-04-15T12:59:00Z,2024-05-17,HARV_033-O-23-20240415,A00000159732,HARV_033-O-23-20240415-PH,NEON.DOC.014048vP,O,3.77,3.04,2.7,20,7.5,2.7,40,15.1,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
97bd53c2-46d6-4f9c-9ec1-033d08d0b3e3,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-04-15T12:59:00Z,2024-04-15T12:59:00Z,2024-05-16,HARV_033-M-23-20240415,A00000159735,HARV_033-M-23-20240415-PH,NEON.DOC.014048vP,M,4.11,3.49,10.2,20,2,10.2,40,3.9,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
4a59e33a-4656-4fc7-9e1f-9a63ec967795,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-04-15T14:21:00Z,2024-04-15T14:21:00Z,2024-05-16,HARV_034-M-21-20240415,A00000159741,HARV_034-M-21-20240415-PH,NEON.DOC.014048vP,M,3.09,2.68,9.9,20,2,9.9,40,4.1,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
8661c3f4-6e2e-4878-bcc3-97d7c8adf498,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-04-15T14:21:00Z,2024-04-15T14:21:00Z,2024-05-17,HARV_034-O-21-20240415,A00000159738,HARV_034-O-21-20240415-PH,NEON.DOC.014048vP,O,3.62,2.96,2.6,20,7.7,2.6,40,15.4,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
10cb99ec-8942-45d2-817a-41b1cf74af96,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-04-15T15:01:00Z,2024-04-15T15:01:00Z,2024-05-16,HARV_034-M-39-20240415,A00000159742,HARV_034-M-39-20240415-PH,NEON.DOC.014048vP,M,3.73,3.09,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
ec9d0529-7de1-44d5-a301-0363ee596f20,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2024-04-15T15:01:00Z,2024-04-15T15:01:00Z,2024-05-17,HARV_034-O-39-20240415,A00000159739,HARV_034-O-39-20240415-PH,NEON.DOC.014048vP,O,3.88,3.32,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
b4102c54-733c-4f82-b1e7-73a5397b3f73,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-04-15T16:17:00Z,2024-04-15T16:17:00Z,2024-05-16,HARV_035-M-21-20240415,A00000159748,HARV_035-M-21-20240415-PH,NEON.DOC.014048vP,M,4.6,4.18,10.1,20,2,10.1,40,3.9,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
bebd980b-5812-4b06-aa56-50a163abb7c0,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-04-15T16:17:00Z,2024-04-15T16:17:00Z,2024-05-16,HARV_035-O-21-20240415,A00000159745,HARV_035-O-21-20240415-PH,NEON.DOC.014048vP,O,3.45,2.71,2.6,20,7.7,2.6,40,15.4,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
fa68a063-c27d-4a01-b73b-3cc2b97b2add,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2024-04-15T16:18:00Z,2024-04-15T16:18:00Z,2024-05-16,HARV_035-O-23-20240415,A00000159744,HARV_035-O-23-20240415-PH,NEON.DOC.014048vP,O,3.11,2.61,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
1b3aab46-2b9b-4fe3-9d82-99cdebe2eb99,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-04-15T17:43:00Z,2024-04-15T17:43:00Z,2024-05-16,HARV_037-O-23-20240415,A00000159750,HARV_037-O-23-20240415-PH,NEON.DOC.014048vP,O,3.84,3.14,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
314d9d6a-fd24-4d7a-8a9f-cdf93f907b33,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-04-15T18:04:00Z,2024-04-15T18:04:00Z,2024-05-16,HARV_037-O-39-20240415,A00000159751,HARV_037-O-39-20240415-PH,NEON.DOC.014048vP,O,3.16,2.58,2.5,20,8.1,2.5,40,16.2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
518bbfc1-2b91-4ab3-9d96-4980f8bb02f4,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2024-04-15T18:04:00Z,2024-04-15T18:04:00Z,2024-05-16,HARV_037-M-39-20240415,A00000159754,HARV_037-M-39-20240415-PH,NEON.DOC.014048vP,M,4.41,3.99,10.3,20,1.9,10.3,40,3.9,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
2a593708-cc54-43d3-8a1d-cdb97bc3cac1,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-04-15T18:56:00Z,2024-04-15T18:56:00Z,2024-05-16,HARV_033-O-21-20240415,A00000159733,HARV_033-O-21-20240415-PH,NEON.DOC.014048vP,O,3.86,3.04,2.5,20,8,2.5,40,16,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
0ca74168-f20c-4093-bd03-ba1e1a6b607f,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2024-04-15T18:56:00Z,2024-04-15T18:56:00Z,2024-05-16,HARV_033-M-21-20240415,A00000159736,HARV_033-M-21-20240415-PH,NEON.DOC.014048vP,M,4.67,4.18,9.9,20,2,9.9,40,4,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
8c432d24-e781-42ae-a316-bd589eae9eaf,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-04-17T14:00:00Z,2024-04-17T14:00:00Z,2024-05-16,HARV_013-O-41-20240417,A00000159710,HARV_013-O-41-20240417-PH,NEON.DOC.014048vP,O,4.16,3.43,2.5,20,8.2,2.5,40,16.3,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
bf2ff72c-e6aa-463c-975b-15960e874cc6,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-04-17T14:00:00Z,2024-04-17T14:00:00Z,2024-05-16,HARV_013-M-41-20240417,A00000159713,HARV_013-M-41-20240417-PH,NEON.DOC.014048vP,M,4.25,3.54,10.1,20,2,10.1,40,4,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
e7ba2bcc-848f-4625-8f64-709224222bf6,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2024-04-17T14:37:00Z,2024-04-17T14:37:00Z,2024-05-16,HARV_013-M-21-20240417,A00000159709,HARV_013-M-21-20240417-PH,NEON.DOC.014048vP,M,5.01,4.26,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
13934478-9621-4257-ae79-fd306affaf4d,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-04-17T16:12:00Z,2024-04-17T16:12:00Z,2024-05-16,HARV_001-M-23-20240417,A00000159718,HARV_001-M-23-20240417-PH,NEON.DOC.014048vP,M,4.68,4.12,10.2,20,2,10.2,40,3.9,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
4c17c62e-6f43-40ba-b94e-04bf4e92789b,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-04-17T16:12:00Z,2024-04-17T16:12:00Z,2024-05-16,HARV_001-O-23-20240417,A00000159715,HARV_001-O-23-20240417-PH,NEON.DOC.014048vP,O,3.92,3.22,2.6,20,7.6,2.6,40,15.3,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
81dbcfdc-bd73-4e9e-a9db-ae4515eba43a,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2024-04-17T16:42:00Z,2024-04-17T16:42:00Z,2024-05-16,HARV_001-M-41-20240417,A00000159714,HARV_001-M-41-20240417-PH,NEON.DOC.014048vP,M,4.88,4.27,10.2,20,2,10.2,40,3.9,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
3200fbb9-3a67-4f0e-9245-45a6c177be4d,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-04-17T18:14:00Z,2024-04-17T18:14:00Z,2024-05-16,HARV_004-M-41-20240417,A00000160772,HARV_004-M-41-20240417-PH,NEON.DOC.014048vP,M,5.1,4.27,9.9,10,1,9.9,20,2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
1411902a-2210-4774-ad6a-42a7d8db4cbb,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-04-17T18:14:00Z,2024-04-17T18:14:00Z,2024-05-16,HARV_004-O-41-20240417,A00000160769,HARV_004-O-41-20240417-PH,NEON.DOC.014048vP,O,4.87,4.13,2.5,20,8,2.5,40,16.1,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
04eedbaa-ba04-4702-8a4d-9be7da2bf841,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-04-17T18:47:00Z,2024-04-17T18:47:00Z,2024-05-16,HARV_004-O-23-20240417,A00000160770,HARV_004-O-23-20240417-PH,NEON.DOC.014048vP,O,5.05,4.44,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
dc792db3-efc4-4da5-bba4-4e1917e8c5d3,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2024-04-17T18:47:00Z,2024-04-17T18:47:00Z,2024-05-16,HARV_004-M-23-20240417,A00000160773,HARV_004-M-23-20240417-PH,NEON.DOC.014048vP,M,5.13,4.27,9.8,10,1,9.8,20,2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
c2b67edb-7540-49f0-8a39-8da04ab08fcc,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-04-23T14:22:00Z,2024-04-23T14:22:00Z,2024-05-17,HARV_021-M-39-20240423,A00000159730,HARV_021-M-39-20240423-PH,NEON.DOC.014048vP,M,4.57,3.95,10.1,10,1,10.1,20,2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
0bb63e92-59bf-4818-ac9c-d4bf8a5200de,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-04-23T14:22:00Z,2024-04-23T14:22:00Z,2024-05-16,HARV_021-O-39-20240423,A00000159727,HARV_021-O-39-20240423-PH,NEON.DOC.014048vP,O,3.58,2.86,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
b2e4bc24-6f18-4352-aa11-f03b6f50d4ec,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2024-04-23T14:53:00Z,2024-04-23T14:53:00Z,2024-05-16,HARV_021-M-41-20240423,A00000159729,HARV_021-M-41-20240423-PH,NEON.DOC.014048vP,M,5.01,4.22,9.9,10,1,9.9,20,2,NA,0000-0003-3463-8507,NA,20251217T194025Z,RELEASE-2026
